;kappa1;kappa2;gauss_curvature;mean_curvature;shape_index;curvedness;triangleAreas
0;-0.295013855335;-0.367614895429;0.108451487579;-0.331314375382;-0.93052575585;0.333297079331;0.117168350299
1;-0.368973912171;-0.454796211158;0.167807937271;-0.411885061664;-0.933913873076;0.414114320898;0.126581352805
2;-0.377807925464;-0.462989015818;0.174920919579;-0.420398470641;-0.935723393731;0.422550385937;0.124377197707
3;-0.376080106582;-0.458431837907;0.172407094461;-0.417255972244;-0.937379510331;0.419282718803;0.126177412324
4;-0.375029602981;-0.463173716591;0.173703855044;-0.419101659786;-0.933299232716;0.421412562018;0.12738637069
5;-0.330000609913;-0.373508585108;0.123258060893;-0.351754597511;-0.960678828391;0.3524266347;0.131096605418
6;-0.338364608411;-0.378140903661;0.127949498792;-0.358252756036;-0.964694743508;0.358804369571;0.134494560954
7;-0.406804065802;-0.473164154336;0.192485101776;-0.439984110069;-0.952081982456;0.441233421729;0.120339188096
8;-0.388082535812;-0.455100381324;0.176616510033;-0.421591458568;-0.949506352409;0.422921039725;0.126760255641
9;-0.388813807426;-0.461910573775;0.17959720888;-0.4253621906;-0.945433757502;0.426929476032;0.126357564889
10;-0.416220262346;-0.452229500791;0.18822708146;-0.434224881568;-0.973618428799;0.434597991351;0.117872122838
11;-0.402510582809;-0.470490341141;0.189377341419;-0.436500461975;-0.950526852716;0.437821841838;0.117139551813
12;-0.414686788834;-0.466471317781;0.193439492854;-0.440579053307;-0.962629657734;0.441339225056;0.123620216949
13;-0.371463118047;-0.390322066485;0.144990251859;-0.380892592266;-0.984242896952;0.381009293623;0.123024988405
14;-0.321418907295;-0.384140872942;0.123470139628;-0.352779890118;-0.943554952507;0.354171091586;0.126661924909
15;-0.365630496427;-0.387462673886;0.1416681698;-0.376546585157;-0.981549554899;0.376704780679;0.126085164659
16;-0.394196773708;-0.443656268138;0.174887869536;-0.418926520923;-0.962463113676;0.419655799829;0.112858043987
17;-0.38295218853;-0.439486867853;0.168302457874;-0.411219528191;-0.95630732038;0.412189935415;0.11736397107
18;-0.350304977917;-0.375612483408;0.131578922706;-0.362958730663;-0.977814645994;0.363179236222;0.125588923294
19;-0.364156878294;-0.396536948702;0.144401657368;-0.380346913498;-0.972917676271;0.380691334085;0.123840834044
20;-0.362955607589;-0.388399814621;0.140971890703;-0.375677711105;-0.97844948341;0.375893062638;0.120241330112
21;-0.293374262964;-0.378008082372;0.11089784256;-0.335691172668;-0.920169399911;0.338347874612;0.116953890187
22;-0.292140570311;-0.385135240633;0.112513628846;-0.338637905472;-0.913130888289;0.341815203289;0.120488388276
23;-0.387650162991;-0.448093027367;0.173703335094;-0.417871595179;-0.954038221032;0.418963011519;0.12554956455
24;-0.379361992644;-0.453072125287;0.17187834426;-0.416217058966;-0.943775419354;0.417845588809;0.123942975793
25;-0.372546248415;-0.402691320659;0.150021140781;-0.387618784537;-0.975257539015;0.387911721235;0.127613339554
26;-0.37873906913;-0.413481888792;0.156601745663;-0.396110478961;-0.97209894216;0.396491207245;0.112397552722
27;-0.366723935645;-0.406981365126;0.149249807953;-0.386852650385;-0.966905248483;0.38737596501;0.117291885325
28;-0.371265522641;-0.444536568383;0.165041101394;-0.407901045512;-0.942975171437;0.409542945814;0.121923417177
29;-0.372625159021;-0.449692979993;0.16756691818;-0.411159069507;-0.940509638492;0.412960824649;0.125789348149
30;-0.318205670253;-0.391692100778;0.124638647461;-0.354948885515;-0.934332972862;0.356845590132;0.12069251364
31;-0.367141440591;-0.452722516752;0.166213196988;-0.409931978671;-0.933786568567;0.412159262042;0.123976815634
