;kappa1;kappa2;gauss_curvature;mean_curvature;shape_index;curvedness;triangleAreas
0;-0.279533003017;-0.291727099866;0.081547352287;-0.285630051442;-0.986412801503;0.285695117715;0.1207529943
1;-0.281854424649;-0.299953515963;0.0845432256632;-0.290903970306;-0.980202187115;0.291044694534;0.12258344969
2;-0.248757447384;-0.373458962988;0.0929006983356;-0.311108205186;-0.874080054639;0.317294708958;0.12229103789
3;-0.250261757432;-0.359938477503;0.090078835947;-0.305100117467;-0.886783525319;0.309989237571;0.134516307915
4;-0.276329568879;-0.296776971473;0.0820082525803;-0.286553270176;-0.977296190615;0.286735593739;0.121391724596
5;-0.278535091967;-0.305138482413;0.0849917752617;-0.29183678719;-0.97100343145;0.292139770407;0.140094730572
6;-0.278279614227;-0.307599124707;0.08559856576;-0.292939369467;-0.968167778472;0.293305953924;0.189041943727
7;-0.247113118997;-0.350202514474;0.0865396356323;-0.298657816735;-0.891199008824;0.30307317163;0.12526194728
8;-0.256980892064;-0.343609776474;0.0883011468804;-0.300295334269;-0.908803275464;0.303403079562;0.123278393183
9;-0.275336844782;-0.293117906204;0.0807061594433;-0.284227375493;-0.980093251742;0.28436638781;0.121667318259
10;-0.238409203626;-0.385898173163;0.0920016761444;-0.312153688394;-0.852310148059;0.320746277004;0.121533199108
11;-0.292446755629;-0.35475995012;0.10374839644;-0.323603352875;-0.938894466752;0.325099774752;0.142613341345
12;-0.272445109698;-0.333705299441;0.0909163769133;-0.30307520457;-0.935878166248;0.304619077434;0.14137936403
13;-0.309800592119;-0.353933646875;0.109648853373;-0.331867119497;-0.957732060211;0.332599934807;0.130947687602
14;-0.304514101416;-0.339930755148;0.103513708448;-0.322222428282;-0.965048547309;0.322708658279;0.125302691849
15;-0.247402060643;-0.418354484846;0.10350176163;-0.332878272744;-0.839986367196;0.343677359307;0.123138566299
16;-0.250116751726;-0.398399083713;0.0996462847089;-0.32425791772;-0.856897650514;0.332626080906;0.112244819394
17;-0.282220305189;-0.312144207332;0.0880934334562;-0.29718225626;-0.967975751948;0.297558655421;0.1373311593
18;-0.284497960791;-0.334140137618;0.0950621877708;-0.309319049205;-0.949024122931;0.310313326544;0.130101047724
19;-0.293814780015;-0.326677134342;0.0959825703628;-0.310245957179;-0.966314957084;0.310680764658;0.126364736125
20;-0.269027435999;-0.430800672951;0.115897200471;-0.349914054475;-0.85537835738;0.359141323948;0.115096423515
21;-0.214075418445;-0.381656313113;0.0817032349318;-0.297865865779;-0.825428538963;0.309426749103;0.135881136691
22;-0.22952960571;-0.365505926788;0.0838944312603;-0.297517766249;-0.85697676125;0.305187174054;0.182392619658
23;-0.215439084801;-0.406905603864;0.087663370897;-0.311172344333;-0.809992249839;0.325565791904;0.126877971952
24;-0.287559019726;-0.423247073331;0.121708513509;-0.355403046528;-0.879918302472;0.361820587383;0.114172382467
25;-0.231763669527;-0.420991444312;0.0975705219734;-0.32637755692;-0.820373406691;0.339814798601;0.127456847699
26;-0.288257983804;-0.347350726512;0.100126620097;-0.317804355158;-0.940982906058;0.319174867772;0.131385629455
27;-0.309722648477;-0.37841779672;0.117204562231;-0.344070222599;-0.936657872528;0.345780383954;0.11901568598
28;-0.300361840151;-0.365590867746;0.109809545779;-0.332976353949;-0.937842359607;0.334569811548;0.133872877936
29;-0.298838092898;-0.387024684516;0.115657718625;-0.342931388707;-0.918591614978;0.345754473717;0.125904647182
30;-0.284778864179;-0.398347758444;0.113441022198;-0.341563311311;-0.895122015388;0.346251309124;0.128078503331
31;-0.290668646303;-0.321720847353;0.0935141631875;-0.306194746828;-0.967746787236;0.306588132162;0.184428275457
32;-0.296713212638;-0.321008613891;0.095247497112;-0.308860913264;-0.974974229049;0.309099709435;0.14182708259
33;-0.282279323179;-0.311943331769;0.0880551525619;-0.297111327474;-0.968245858197;0.297481309102;0.138470221782
34;-0.264486931451;-0.313248359467;0.0828500973775;-0.288867645459;-0.946395706684;0.289894697793;0.12270294857
35;-0.259792343467;-0.325238103552;0.0844943691064;-0.292515223509;-0.929077948259;0.294339842466;0.11990020961
36;-0.239162276828;-0.345304796427;0.0825838813132;-0.292233536628;-0.88563268641;0.297013465261;0.117636975792
37;-0.239803820979;-0.349210045208;0.0837419031652;-0.294506933094;-0.883083658548;0.299544260695;0.12079438714
38;-0.249075478339;-0.329361227677;0.08203580533;-0.289218353008;-0.912199521211;0.291990934968;0.120028865553
39;-0.244316978572;-0.334832071506;0.0818051600393;-0.289574525039;-0.901301271971;0.29308983446;0.119820278629
