;kappa1;kappa2;gauss_curvature;mean_curvature;shape_index;curvedness;triangleAreas
0;-0.362500489069;-0.384291696363;0.139305927877;-0.373396092716;-0.981428865533;0.373555024373;0.120624035399
1;-0.323378492618;-0.366492300212;0.118515727599;-0.344935396415;-0.960265816558;0.345608344519;0.120400166615
2;-0.337122231897;-0.372070896651;0.125433371103;-0.354596564274;-0.968653070686;0.355026866148;0.111834913977
3;-0.379577926725;-0.44619052044;0.169364072673;-0.412884223582;-0.948756496968;0.414225411453;0.119370674258
4;-0.380071155156;-0.43645006138;0.165882078997;-0.408260608268;-0.956112530729;0.409232659413;0.119493309818
5;-0.38747770889;-0.436979818991;0.169319939094;-0.412228763941;-0.961821885462;0.412971147353;0.119299251407
6;-0.38812539165;-0.431702106568;0.167554549188;-0.409913749109;-0.966193234157;0.410492404594;0.128513606817
7;-0.387192920524;-0.441750592541;0.171042702069;-0.414471756533;-0.958160632788;0.415368477207;0.122150792064
8;-0.359209803917;-0.396221135668;0.142326516451;-0.377715469792;-0.968834583322;0.378168528291;0.11759537778
9;-0.338636381078;-0.392986543954;0.133079541057;-0.365811462516;-0.952794057214;0.366819453082;0.120634330949
10;-0.350774879454;-0.370316653117;0.129897779357;-0.360545766285;-0.982751655372;0.360678138811;0.12193416867
11;-0.342309094611;-0.432897878015;0.148184880682;-0.387603486313;-0.925942061647;0.390241008252;0.13730332732
12;-0.338784042458;-0.429727567212;0.145584842375;-0.384255804835;-0.925012922624;0.38693695187;0.147309151615
13;-0.334644631611;-0.424463517276;0.142044437371;-0.379554074444;-0.925022731335;0.382201718314;0.12522513904
14;-0.325103752703;-0.405003561051;0.131668177556;-0.365053656877;-0.930607207462;0.367233123837;0.127096234985
15;-0.336520149618;-0.418233232641;0.140743910023;-0.377376691129;-0.931344017339;0.379581906829;0.127962345915
16;-0.388502960335;-0.415983567951;0.1616108476;-0.402243264143;-0.97826203703;0.402477874544;0.121431444734
17;-0.393798304495;-0.426207544868;0.167839808532;-0.410002924681;-0.974851849952;0.410323028799;0.121888401001
18;-0.382294153434;-0.399853762309;0.15286175556;-0.391073957872;-0.985709970687;0.39117250094;0.124486752407
19;-0.37400232462;-0.389777879422;0.145777832989;-0.381890102021;-0.986852759129;0.381971552677;0.120870705618
20;-0.284318533275;-0.34242805049;0.0973586410676;-0.313373291883;-0.94114334353;0.314717332003;0.126167707631
21;-0.320321659653;-0.366878982112;0.117519284442;-0.343600320882;-0.956935301051;0.344387973918;0.13142750344
22;-0.300461189786;-0.359373796588;0.107977878501;-0.329917493187;-0.943310453526;0.331229869005;0.123555091767
23;-0.275505840343;-0.334625127079;0.0921911768357;-0.305065483711;-0.938506025443;0.306494244428;0.127648708734
24;-0.307919295777;-0.37308552015;0.114880230629;-0.340502407964;-0.939265963792;0.342057815331;0.128149549026
25;-0.323636191283;-0.398373017463;0.128927926082;-0.361004604373;-0.93433588931;0.362933496216;0.130863125477
26;-0.393078417704;-0.406192778967;0.159665614839;-0.399635598335;-0.989555344153;0.399689389495;0.129822895748
27;-0.373812981009;-0.405476264931;0.151572291322;-0.38964462297;-0.974147736307;0.389966117883;0.124535791879
28;-0.34700927631;-0.448427910894;0.155608644837;-0.397718593602;-0.919266263139;0.400938292705;0.124429569245
29;-0.34710181536;-0.439288163788;0.152477719117;-0.393194989574;-0.925709869559;0.395887459432;0.123877980257
30;-0.353337306958;-0.448282875836;0.158395064104;-0.400810091397;-0.92494708169;0.403611687923;0.119845463809
31;-0.368114993466;-0.44292763162;0.16304830222;-0.405521312543;-0.941442278136;0.407242885307;0.117736208568
32;-0.348235797633;-0.439091883848;0.152907512406;-0.39366384074;-0.926858835617;0.396276326075;0.115752550584
33;-0.394257104963;-0.40799289197;0.160854096434;-0.401124998467;-0.989101128943;0.40118378875;0.116933643115
34;-0.270328706144;-0.331567541421;0.0896322244716;-0.300948123782;-0.935450403651;0.302501771804;0.134340917505
35;-0.289635036366;-0.339821097689;0.0984240959873;-0.314728067028;-0.949349929207;0.315726806532;0.118473146363
36;-0.266148136527;-0.326075529569;0.0867843945617;-0.296111833048;-0.935798678863;0.297623992279;0.128843169325
37;-0.38446634883;-0.417139587712;0.16037613424;-0.400802968271;-0.974065907633;0.401135768175;0.124357393964
38;-0.380086941286;-0.399359167047;0.151791204277;-0.389723054167;-0.984262439033;0.389842165011;0.126813008279
39;-0.382500957701;-0.415926058542;0.159092115725;-0.399213508122;-0.973364300435;0.399563179495;0.124574493552
40;-0.399952738975;-0.414466652879;0.165767073033;-0.407209695927;-0.988655885813;0.407274354559;0.128344232486
41;-0.388356165639;-0.414603160652;0.161013693733;-0.401479663145;-0.979197690377;0.401694095185;0.12873936535
42;-0.399677422098;-0.431391024378;0.17241725254;-0.415534223238;-0.975718347874;0.415836661232;0.127298342538
43;-0.397475806648;-0.431264481672;0.171417197731;-0.41437014416;-0.974058662408;0.414714401741;0.119180340944
44;-0.359210262556;-0.378367703023;0.135913561946;-0.368788982789;-0.9834685084;0.368913357996;0.122763536979
45;-0.376287530015;-0.439686226425;0.165448444123;-0.40798687822;-0.950635741439;0.409216497072;0.123055901475
46;-0.375863059049;-0.425560301173;0.159952396609;-0.400711680111;-0.960572915602;0.401481387546;0.126818379756
47;-0.380059269819;-0.416264722937;0.158205266651;-0.398161996378;-0.971075535403;0.398573310783;0.13998061452
48;-0.375648703919;-0.42770854462;0.160668160442;-0.401678624269;-0.958802826751;0.402521147206;0.122603653209
49;-0.313851830877;-0.362007163563;0.113616611075;-0.33792949722;-0.954717008966;0.338786184942;0.113850796807
