;kappa1;kappa2;gauss_curvature;mean_curvature;shape_index;curvedness;triangleAreas
0;-0.230732979691;-0.352780806875;0.0813981667481;-0.291756893283;-0.868736849246;0.298070466179;0.126957451008
1;-0.202887909028;-0.333395431818;0.0676419020412;-0.268141670423;-0.848029091544;0.27596740531;0.120005902752
2;-0.127758966179;-0.236294163227;0.0301886980082;-0.182026564703;-0.815545525381;0.189943787757;0.128203838954
3;-0.117706601962;-0.23651527127;0.0278394088934;-0.177110936616;-0.793979571625;0.18680781259;0.115100415887
4;-0.139104318127;-0.292199299122;0.0406461842616;-0.215651808625;-0.782858200356;0.228834483557;0.134579981386
5;-0.192256970004;-0.272546486074;0.0523989615979;-0.232401728039;-0.891105766664;0.235843517599;0.128784210651
6;-0.1874773245;-0.294097568954;0.0551366253694;-0.240787446727;-0.86129047318;0.246618254866;0.116159107321
7;-0.130158996374;-0.32228222023;0.0419479303345;-0.226220608302;-0.74435703131;0.245771432243;0.118911247294
8;-0.137632908919;-0.324034181721;0.0445977670193;-0.23083354532;-0.755702967402;0.248938715893;0.140329378542
9;-0.145627570984;-0.233146326714;0.0339525332432;-0.189386948849;-0.855440812624;0.194376694965;0.139130248344
10;-0.16651470914;-0.241578628708;0.0402263950938;-0.204046668924;-0.884195790136;0.207469735393;0.125625210378
11;-0.216641694369;-0.370792810827;0.0803291827974;-0.293717252598;-0.836625542824;0.303661762739;0.11959170507
12;-0.184558182976;-0.361180073515;0.066658738095;-0.272869128245;-0.800738047531;0.286803738127;0.126563012206
13;-0.136603237127;-0.333966376124;0.0456208880701;-0.235284806626;-0.747179740879;0.255141122494;0.135054186753
14;-0.120244812984;-0.258494830266;0.0310826625228;-0.189369821625;-0.777184184141;0.201591656975;0.123674975632
15;-0.303765187154;-0.357354524952;0.108551864152;-0.330559856053;-0.948509165407;0.331644045198;0.122134282684
16;-0.271701579642;-0.308580877978;0.0838419119938;-0.29014122881;-0.959594579605;0.290726595475;0.111966877376
17;-0.252128848465;-0.286121116439;0.0721393876092;-0.269124982452;-0.959848675286;0.269661129476;0.115767048465
18;-0.290936277776;-0.344470247382;0.100218891578;-0.317703262579;-0.946490183621;0.318828848332;0.126474187711
19;-0.273636937001;-0.359536996016;0.0983826023284;-0.316586966509;-0.914156553808;0.319487108344;0.141437781094
20;-0.121127594997;-0.257424539734;0.0311812153913;-0.189276067366;-0.779985425;0.201170683658;0.121013840414
21;-0.127530784691;-0.278861096318;0.0355633744332;-0.203195940504;-0.773065672377;0.21682667281;0.131336793995
22;-0.313480881313;-0.405681911243;0.127173523069;-0.359581396278;-0.918824308901;0.362524534382;0.121756962951
23;-0.162824539838;-0.343763314747;0.0559731035369;-0.253293927292;-0.781607970854;0.268965655186;0.126628039997
24;-0.298246245855;-0.381886735808;0.113896285296;-0.340066490831;-0.922101740342;0.342628298709;0.120351016438
25;-0.132973059886;-0.285662566028;0.0379854254995;-0.209317812957;-0.777350063135;0.222805897908;0.128550681154
26;-0.131791904094;-0.296556058293;0.0390836875931;-0.214173981194;-0.76623053766;0.229471786605;0.140332683498
27;-0.150074041989;-0.326096756397;0.0489386583119;-0.238085399193;-0.77458347759;0.253831945006;0.196024230202
28;-0.162958247058;-0.276914492872;0.0451255003434;-0.219936369965;-0.838621107131;0.227197080358;0.129432444123
29;-0.146944188782;-0.26740839722;0.0392941100029;-0.207176293001;-0.819881482717;0.215754311105;0.132832879706
30;-0.17235922531;-0.32993942338;0.056868103413;-0.251149324345;-0.806471250882;0.263218279807;0.118504816747
31;-0.120727630058;-0.23752380004;0.0286756854612;-0.179125715049;-0.799368163376;0.188404772027;0.120548094956
32;-0.150466059168;-0.321270325433;0.0483402797956;-0.235868192301;-0.778843455346;0.250853201061;0.138213624533
33;-0.221649636414;-0.268228257358;0.0594526957195;-0.244938946886;-0.939650282099;0.246043654021;0.132460614455
34;-0.127349168637;-0.31632637794;0.0402839012485;-0.221837773288;-0.743656874142;0.241122570628;0.120566802613
35;-0.132238243508;-0.321260503246;0.0424829246577;-0.226749373377;-0.748591081986;0.245657550252;0.12147400133
36;-0.139660505289;-0.298840782882;0.0417362547382;-0.219250644086;-0.77831783565;0.233249726957;0.126852083711
37;-0.141412735992;-0.310522851327;0.0439118859942;-0.22596779366;-0.772051287612;0.241269562002;0.120326555334
38;-0.159093904259;-0.316331754867;0.050326453923;-0.237712829563;-0.796659609439;0.250376366207;0.132772120379
39;-0.112008526328;-0.249409507771;0.0279359914178;-0.18070901705;-0.768717811059;0.193327458651;0.135812242751
40;-0.114558967453;-0.2584916357;0.029612534881;-0.186525301577;-0.765578696818;0.199927090149;0.162198558387
41;-0.181609829222;-0.341871791413;0.0620872776544;-0.261740810318;-0.810869164797;0.273732033049;0.130504021813
42;-0.256689675674;-0.32113859609;0.0824329620768;-0.288914135882;-0.929285953758;0.290705682346;0.137635265557
43;-0.129353805269;-0.248699200611;0.0321701879664;-0.18902650294;-0.805332353328;0.198221718439;0.138098085048
44;-0.164293522064;-0.256876510408;0.0422031466305;-0.210585016236;-0.862247092827;0.215612966901;0.128446948596
45;-0.181115542859;-0.369795662218;0.0669757421097;-0.275455602539;-0.789936851142;0.291162902565;0.118352727605
46;-0.293785787046;-0.330080988378;0.0969731029596;-0.311933387712;-0.963004558622;0.312460835593;0.111434696104
47;-0.313788037439;-0.361262430395;0.113359829034;-0.337525233917;-0.955301923294;0.338358889387;0.11048524919
48;-0.124789833412;-0.275372826505;0.0343637291456;-0.200081329958;-0.770871749367;0.213778736197;0.118613757479
49;-0.142258113546;-0.343153345288;0.0488163475576;-0.242705729417;-0.750188959874;0.262670505817;0.148175734299
50;-0.143499453049;-0.333689342217;0.0478842380964;-0.238594397633;-0.758551042399;0.256846909787;0.117458578552
51;-0.322971283319;-0.393038073782;0.126940011083;-0.35800467855;-0.937899786813;0.359714732316;0.117197634049
52;-0.144095282398;-0.282536956961;0.040712242601;-0.213316119679;-0.800242360257;0.224266116988;0.113888855756
53;-0.12267931563;-0.246624590351;0.0302557359619;-0.184651952991;-0.793858749887;0.194774103835;0.128186685339
54;-0.13125152478;-0.298982174294;0.039241866258;-0.215116849537;-0.763346769336;0.230886664083;0.131244790146
