;kappa1;kappa2;gauss_curvature;mean_curvature;shape_index;curvedness;triangleAreas
0;-0.150069322938;-0.378184192925;0.0567538457779;-0.264126757931;-0.740488241631;0.287701308187;0.129686844911
1;-0.161600958288;-0.399393262639;0.0645423339761;-0.280497110463;-0.744767225472;0.304655418433;0.13203310781
2;-0.114004552984;-0.294459956944;0.0335697757631;-0.204232254964;-0.735162813793;0.223275283389;0.122936104526
3;-0.121898668295;-0.292951809254;0.0357104354226;-0.207425238775;-0.751027016546;0.224365826138;0.118623182511
4;-0.149679428032;-0.3694030406;0.0552920358301;-0.259541234316;-0.745082595689;0.281835535003;0.125419304701
5;-0.166012027927;-0.375828355354;0.0623920274247;-0.27092019164;-0.764801668333;0.290522758234;0.150146175266
6;-0.190281331665;-0.361619638919;0.0688094664498;-0.275950485292;-0.808366473179;0.288942683272;0.132017288381
7;-0.171180473844;-0.318289596187;0.054484963895;-0.244735035016;-0.814132981092;0.255549429334;0.115488020414
8;-0.187631280452;-0.310144049697;0.0581927251691;-0.248887665074;-0.846368271049;0.256315068779;0.117634288139
9;-0.193940741731;-0.42913962176;0.0832276565504;-0.311540181746;-0.770217796528;0.332996866553;0.132405053204
10;-0.170601186002;-0.411816342727;0.0702563564841;-0.291208764364;-0.750028067274;0.315196339447;0.126860727717
11;-0.249040423798;-0.473339409394;0.117880647116;-0.361189916596;-0.808338087522;0.378200561324;0.144222083824
12;-0.214280638282;-0.453467655206;0.0971693385981;-0.333874146744;-0.781027866463;0.354647082507;0.128013327847
13;-0.217851545593;-0.43641901699;0.0950745573773;-0.327135281291;-0.794749359798;0.344906403469;0.125582229597
14;-0.199517463762;-0.435987276442;0.0869870756284;-0.317752370102;-0.773220943599;0.339036962266;0.119821237206
15;-0.152100904889;-0.302660339697;0.0460349115421;-0.227380622293;-0.796462853221;0.239518231554;0.11730925188
16;-0.128248662051;-0.323743902228;0.0415197223079;-0.22599628214;-0.740117939659;0.246229398679;0.116256815792
17;-0.152574253739;-0.353388538516;0.0539179925442;-0.252981396128;-0.759467796508;0.272178582973;0.11895655327
18;-0.171234860041;-0.376055222288;0.0643937633561;-0.273645041164;-0.77202121106;0.292180515695;0.130558982739
